RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;Europa;Polonia;Balears, Illes;Duración media de los viajes;2022M05;5,3
Total;Europa;Polonia;Balears, Illes;Duración media de los viajes;2022M04;5,9
Total;Europa;Polonia;Balears, Illes;Duración media de los viajes;2022M03;8,0
Total;Europa;Polonia;Balears, Illes;Duración media de los viajes;2022M02;8,0
Total;Europa;Polonia;Balears, Illes;Duración media de los viajes;2022M01;7,8
Total;Europa;Polonia;Canarias;Turistas;2022M12;20.686
Total;Europa;Polonia;Canarias;Turistas;2022M11;19.591
Total;Europa;Polonia;Canarias;Turistas;2022M10;17.728
Total;Europa;Polonia;Canarias;Turistas;2022M09;28.367
Total;Europa;Polonia;Canarias;Turistas;2022M08;28.078
Total;Europa;Polonia;Canarias;Turistas;2022M07;22.683
Total;Europa;Polonia;Canarias;Turistas;2022M06;22.182
Total;Europa;Polonia;Canarias;Turistas;2022M05;18.858
Total;Europa;Polonia;Canarias;Turistas;2022M04;17.829
Total;Europa;Polonia;Canarias;Turistas;2022M03;23.649
Total;Europa;Polonia;Canarias;Turistas;2022M02;29.827
Total;Europa;Polonia;Canarias;Turistas;2022M01;24.269
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M12;142.560
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M11;130.520
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M10;120.254
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M09;190.268
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M08;204.166
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M07;162.070
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M06;154.955
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M05;132.928
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M04;127.495
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M03;173.270
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M02;232.137
Total;Europa;Polonia;Canarias;Pernoctaciones;2022M01;178.466
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M12;6,9
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M11;6,7
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M10;6,8
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M09;6,7
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M08;7,3
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M07;7,1
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M06;7,0
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M05;7,0
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M04;7,2
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M03;7,3
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M02;7,8
Total;Europa;Polonia;Canarias;Duración media de los viajes;2022M01;7,4
Total;Europa;Portugal;Balears, Illes;Turistas;2022M12;579
Total;Europa;Portugal;Balears, Illes;Turistas;2022M11;817
Total;Europa;Portugal;Balears, Illes;Turistas;2022M10;7.925
Total;Europa;Portugal;Balears, Illes;Turistas;2022M09;27.811
Total;Europa;Portugal;Balears, Illes;Turistas;2022M08;24.660
Total;Europa;Portugal;Balears, Illes;Turistas;2022M07;26.685
Total;Europa;Portugal;Balears, Illes;Turistas;2022M06;25.305
Total;Europa;Portugal;Balears, Illes;Turistas;2022M05;6.703
Total;Europa;Portugal;Balears, Illes;Turistas;2022M04;2.731
Total;Europa;Portugal;Balears, Illes;Turistas;2022M03;566
Total;Europa;Portugal;Balears, Illes;Turistas;2022M02;346
Total;Europa;Portugal;Balears, Illes;Turistas;2022M01;347
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M12;5.269
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M11;6.291
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M10;44.380
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M09;175.209
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M08;172.620
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M07;168.116
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M06;144.239
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M05;33.515
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M04;13.382
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M03;3.736
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M02;2.837
Total;Europa;Portugal;Balears, Illes;Pernoctaciones;2022M01;2.776
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M12;9,1
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M11;7,7
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M10;5,6
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M09;6,3
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M08;7,0
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M07;6,3
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M06;5,7
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M05;5,0
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M04;4,9
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M03;6,6
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M02;8,2
Total;Europa;Portugal;Balears, Illes;Duración media de los viajes;2022M01;8,0
Total;Europa;Portugal;Canarias;Turistas;2022M12;2.558
Total;Europa;Portugal;Canarias;Turistas;2022M11;2.660
Total;Europa;Portugal;Canarias;Turistas;2022M10;3.344
Total;Europa;Portugal;Canarias;Turistas;2022M09;8.525
Total;Europa;Portugal;Canarias;Turistas;2022M08;7.117
Total;Europa;Portugal;Canarias;Turistas;2022M07;6.887
Total;Europa;Portugal;Canarias;Turistas;2022M06;4.369
Total;Europa;Portugal;Canarias;Turistas;2022M05;2.750
Total;Europa;Portugal;Canarias;Turistas;2022M04;2.397
Total;Europa;Portugal;Canarias;Turistas;2022M03;2.047
Total;Europa;Portugal;Canarias;Turistas;2022M02;1.419
Total;Europa;Portugal;Canarias;Turistas;2022M01;1.270
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M12;17.139
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M11;15.870
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M10;21.097
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M09;57.376
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M08;52.543
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M07;49.344
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M06;28.183
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M05;18.297
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M04;16.317
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M03;13.524
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M02;10.275
Total;Europa;Portugal;Canarias;Pernoctaciones;2022M01;10.977
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M12;6,7
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M11;6,0
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M10;6,3
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M09;6,7
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M08;7,4
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M07;7,2
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M06;6,5
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M05;6,7
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M04;6,8
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M03;6,6
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M02;7,2
Total;Europa;Portugal;Canarias;Duración media de los viajes;2022M01;8,6
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M12;18.286
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M11;23.450
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M10;348.311
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M09;538.220
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M08;610.921
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M07;630.865
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M06;558.167
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M05;477.809
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M04;257.088
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M03;45.671
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M02;18.859
Total;Europa;Reino Unido;Balears, Illes;Turistas;2022M01;8.349
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M12;133.488
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M11;164.150
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M10;2.124.697
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M09;3.444.608
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M08;4.520.815
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M07;4.100.623
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M06;3.516.452
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M05;2.723.511
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M04;1.465.402
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M03;310.563
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M02;145.214
Total;Europa;Reino Unido;Balears, Illes;Pernoctaciones;2022M01;75.141
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M12;7,3
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M11;7,0
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M10;6,1
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M09;6,4
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M08;7,4
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M07;6,5
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M06;6,3
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M05;5,7
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M04;5,7
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M03;6,8
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M02;7,7
Total;Europa;Reino Unido;Balears, Illes;Duración media de los viajes;2022M01;9,0
Total;Europa;Reino Unido;Canarias;Turistas;2022M12;442.943
Total;Europa;Reino Unido;Canarias;Turistas;2022M11;406.555
Total;Europa;Reino Unido;Canarias;Turistas;2022M10;480.977
Total;Europa;Reino Unido;Canarias;Turistas;2022M09;419.963
Total;Europa;Reino Unido;Canarias;Turistas;2022M08;458.198
Total;Europa;Reino Unido;Canarias;Turistas;2022M07;456.188
Total;Europa;Reino Unido;Canarias;Turistas;2022M06;419.925
Total;Europa;Reino Unido;Canarias;Turistas;2022M05;400.911
Total;Europa;Reino Unido;Canarias;Turistas;2022M04;443.196
Total;Europa;Reino Unido;Canarias;Turistas;2022M03;414.690
Total;Europa;Reino Unido;Canarias;Turistas;2022M02;332.225
Total;Europa;Reino Unido;Canarias;Turistas;2022M01;195.499
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M12;3.186.393
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M11;2.823.502
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M10;3.565.394
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M09;3.196.017
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M08;3.806.587
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M07;3.470.195
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M06;3.068.832
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M05;2.889.798
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M04;3.146.692
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M03;2.959.666
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M02;2.473.129
Total;Europa;Reino Unido;Canarias;Pernoctaciones;2022M01;1.632.023
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M12;7,2
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M11;6,9
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M10;7,4
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M09;7,6
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M08;8,3
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M07;7,6
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M06;7,3
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M05;7,2
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M04;7,1
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M03;7,1
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M02;7,4
Total;Europa;Reino Unido;Canarias;Duración media de los viajes;2022M01;8,3
Total;Europa;República Checa;Balears, Illes;Turistas;2022M12;581
Total;Europa;República Checa;Balears, Illes;Turistas;2022M11;1.474
Total;Europa;República Checa;Balears, Illes;Turistas;2022M10;8.148
Total;Europa;República Checa;Balears, Illes;Turistas;2022M09;12.586
Total;Europa;República Checa;Balears, Illes;Turistas;2022M08;13.053
Total;Europa;República Checa;Balears, Illes;Turistas;2022M07;21.572
Total;Europa;República Checa;Balears, Illes;Turistas;2022M06;13.076
Total;Europa;República Checa;Balears, Illes;Turistas;2022M05;8.532
Total;Europa;República Checa;Balears, Illes;Turistas;2022M04;6.638
Total;Europa;República Checa;Balears, Illes;Turistas;2022M03;1.707
Total;Europa;República Checa;Balears, Illes;Turistas;2022M02;717
Total;Europa;República Checa;Balears, Illes;Turistas;2022M01;650
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M12;4.997
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M11;9.139
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M10;47.258
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M09;79.292
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M08;88.760
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M07;142.375
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M06;79.764
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M05;45.220
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M04;35.181
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M03;10.754
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M02;4.374
Total;Europa;República Checa;Balears, Illes;Pernoctaciones;2022M01;4.485
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M12;8,6
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M11;6,2
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M10;5,8
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M09;6,3
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M08;6,8
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M07;6,6
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M06;6,1
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M05;5,3
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M04;5,3
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M03;6,3
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M02;6,1
Total;Europa;República Checa;Balears, Illes;Duración media de los viajes;2022M01;6,9
Total;Europa;República Checa;Canarias;Turistas;2022M12;8.075
Total;Europa;República Checa;Canarias;Turistas;2022M11;7.648
Total;Europa;República Checa;Canarias;Turistas;2022M10;10.010
Total;Europa;República Checa;Canarias;Turistas;2022M09;7.115
Total;Europa;República Checa;Canarias;Turistas;2022M08;7.369
Total;Europa;República Checa;Canarias;Turistas;2022M07;11.136
Total;Europa;República Checa;Canarias;Turistas;2022M06;6.635
Total;Europa;República Checa;Canarias;Turistas;2022M05;6.618
Total;Europa;República Checa;Canarias;Turistas;2022M04;7.352
Total;Europa;República Checa;Canarias;Turistas;2022M03;9.674
Total;Europa;República Checa;Canarias;Turistas;2022M02;8.115
Total;Europa;República Checa;Canarias;Turistas;2022M01;6.871
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M12;67.481
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M11;60.888
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M10;74.989
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M09;51.228
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M08;59.847
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M07;86.002
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M06;49.963
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M05;50.888
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M04;55.815
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M03;66.295
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M02;66.859
Total;Europa;República Checa;Canarias;Pernoctaciones;2022M01;57.717
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M12;8,4
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M11;8,0
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M10;7,5
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M09;7,2
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M08;8,1
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M07;7,7
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M06;7,5
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M05;7,7
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M04;7,6
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M03;6,9
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M02;8,2
Total;Europa;República Checa;Canarias;Duración media de los viajes;2022M01;8,4
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M12;197
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M11;504
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M10;2.969
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M09;7.330
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M08;5.809
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M07;8.009
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M06;5.009
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M05;3.535
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M04;2.466
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M03;477
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M02;225
Total;Europa;República Eslovaca;Balears, Illes;Turistas;2022M01;203
Total;Europa;República Eslovaca;Balears, Illes;Pernoctaciones;2022M12;1.812
Total;Europa;República Eslovaca;Balears, Illes;Pernoctaciones;2022M11;3.326
Total;Europa;República Eslovaca;Balears, Illes;Pernoctaciones;2022M10;15.142
