RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;Europa;Austria;Canarias;Pernoctaciones;2020M12;116.744
Total;Europa;Austria;Canarias;Pernoctaciones;2020M11;64.881
Total;Europa;Austria;Canarias;Pernoctaciones;2020M10;47.124
Total;Europa;Austria;Canarias;Pernoctaciones;2020M09;26.394
Total;Europa;Austria;Canarias;Pernoctaciones;2020M08;53.076
Total;Europa;Austria;Canarias;Pernoctaciones;2020M07;40.047
Total;Europa;Austria;Canarias;Pernoctaciones;2020M06;12.712
Total;Europa;Austria;Canarias;Pernoctaciones;2020M05;17.091
Total;Europa;Austria;Canarias;Pernoctaciones;2020M04;15.016
Total;Europa;Austria;Canarias;Pernoctaciones;2020M03;97.193
Total;Europa;Austria;Canarias;Pernoctaciones;2020M02;125.921
Total;Europa;Austria;Canarias;Pernoctaciones;2020M01;131.000
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M12;16,0
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M11;11,9
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M10;16,5
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M09;12,8
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M08;16,9
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M07;14,8
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M06;9,1
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M05;12,2
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M04;16,6
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M03;14,3
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M02;9,3
Total;Europa;Austria;Canarias;Duración media de los viajes;2020M01;9,7
Total;Europa;Belarús;Balears, Illes;Turistas;2020M12;.
Total;Europa;Belarús;Balears, Illes;Turistas;2020M11;.
Total;Europa;Belarús;Balears, Illes;Turistas;2020M10;.
Total;Europa;Belarús;Balears, Illes;Turistas;2020M09;.
Total;Europa;Belarús;Balears, Illes;Turistas;2020M08;.
Total;Europa;Belarús;Balears, Illes;Turistas;2020M07;.
Total;Europa;Belarús;Balears, Illes;Turistas;2020M06;.
Total;Europa;Belarús;Balears, Illes;Turistas;2020M05;.
Total;Europa;Belarús;Balears, Illes;Turistas;2020M04;.
Total;Europa;Belarús;Balears, Illes;Turistas;2020M03;.
Total;Europa;Belarús;Balears, Illes;Turistas;2020M02;35
Total;Europa;Belarús;Balears, Illes;Turistas;2020M01;70
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M12;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M11;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M10;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M09;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M08;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M07;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M06;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M05;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M04;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M03;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M02;224
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2020M01;455
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M12;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M11;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M10;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M09;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M08;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M07;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M06;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M05;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M04;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M03;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M02;6,4
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2020M01;6,5
Total;Europa;Belarús;Canarias;Turistas;2020M12;44
Total;Europa;Belarús;Canarias;Turistas;2020M11;35
Total;Europa;Belarús;Canarias;Turistas;2020M10;34
Total;Europa;Belarús;Canarias;Turistas;2020M09;.
Total;Europa;Belarús;Canarias;Turistas;2020M08;.
Total;Europa;Belarús;Canarias;Turistas;2020M07;.
Total;Europa;Belarús;Canarias;Turistas;2020M06;.
Total;Europa;Belarús;Canarias;Turistas;2020M05;.
Total;Europa;Belarús;Canarias;Turistas;2020M04;.
Total;Europa;Belarús;Canarias;Turistas;2020M03;241
Total;Europa;Belarús;Canarias;Turistas;2020M02;327
Total;Europa;Belarús;Canarias;Turistas;2020M01;493
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M12;461
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M11;294
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M10;336
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M09;.
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M08;.
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M07;.
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M06;.
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M05;.
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M04;.
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M03;2.259
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M02;2.752
Total;Europa;Belarús;Canarias;Pernoctaciones;2020M01;4.242
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M12;10,5
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M11;8,4
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M10;9,9
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M09;.
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M08;.
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M07;.
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M06;.
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M05;.
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M04;.
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M03;9,4
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M02;8,4
Total;Europa;Belarús;Canarias;Duración media de los viajes;2020M01;8,6
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M12;1.020
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M11;1.173
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M10;2.031
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M09;2.355
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M08;17.048
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M07;15.440
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M06;519
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M05;316
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M04;239
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M03;2.240
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M02;2.716
Total;Europa;Bélgica;Balears, Illes;Turistas;2020M01;2.530
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M12;13.464
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M11;13.841
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M10;19.295
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M09;23.315
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M08;143.203
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M07;103.448
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M06;4.360
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M05;5.246
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M04;4.732
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M03;17.024
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M02;16.839
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2020M01;18.216
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M12;13,2
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M11;11,8
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M10;9,5
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M09;9,9
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M08;8,4
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M07;6,7
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M06;8,4
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M05;16,6
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M04;19,8
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M03;7,6
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M02;6,2
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2020M01;7,2
Total;Europa;Bélgica;Canarias;Turistas;2020M12;12.886
Total;Europa;Bélgica;Canarias;Turistas;2020M11;11.434
Total;Europa;Bélgica;Canarias;Turistas;2020M10;8.193
Total;Europa;Bélgica;Canarias;Turistas;2020M09;13.618
Total;Europa;Bélgica;Canarias;Turistas;2020M08;21.151
Total;Europa;Bélgica;Canarias;Turistas;2020M07;14.288
Total;Europa;Bélgica;Canarias;Turistas;2020M06;958
Total;Europa;Bélgica;Canarias;Turistas;2020M05;981
Total;Europa;Bélgica;Canarias;Turistas;2020M04;1.210
Total;Europa;Bélgica;Canarias;Turistas;2020M03;26.141
Total;Europa;Bélgica;Canarias;Turistas;2020M02;37.094
Total;Europa;Bélgica;Canarias;Turistas;2020M01;41.054
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M12;132.991
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M11;100.143
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M10;72.499
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M09;112.355
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M08;181.400
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M07;113.823
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M06;10.321
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M05;17.173
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M04;24.858
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M03;222.661
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M02;266.754
Total;Europa;Bélgica;Canarias;Pernoctaciones;2020M01;303.439
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M12;10,3
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M11;8,8
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M10;8,8
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M09;8,3
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M08;8,6
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M07;8,0
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M06;10,8
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M05;17,5
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M04;20,5
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M03;8,5
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M02;7,2
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2020M01;7,4
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M12;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M11;""
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M10;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M09;""
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M08;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M07;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M06;""
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M05;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M04;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M03;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M02;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2020M01;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M12;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M11;""
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M10;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M09;""
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M08;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M07;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M06;""
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M05;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M04;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M03;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M02;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2020M01;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M12;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M11;""
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M10;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M09;""
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M08;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M07;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M06;""
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M05;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M04;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M03;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M02;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2020M01;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M12;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M11;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M10;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M09;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M08;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M07;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M06;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M05;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M04;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M03;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M02;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2020M01;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M12;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M11;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M10;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M09;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M08;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M07;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M06;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M05;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M04;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M03;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M02;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2020M01;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M12;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M11;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M10;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M09;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M08;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M07;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M06;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M05;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M04;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M03;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M02;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2020M01;.
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M12;234
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M11;212
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M10;281
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M09;501
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M08;551
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M07;414
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M06;184
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M05;181
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M04;127
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M03;332
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M02;328
Total;Europa;Bulgaria;Balears, Illes;Turistas;2020M01;476
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M12;3.580
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M11;2.798
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M10;3.400
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M09;4.459
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M08;6.447
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M07;4.471
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M06;1.895
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M05;2.281
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M04;1.842
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M03;4.615
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M02;4.002
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2020M01;5.331
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M12;15,3
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M11;13,2
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M10;12,1
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M09;8,9
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M08;11,7
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M07;10,8
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M06;10,3
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M05;12,6
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M04;14,5
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M03;13,9
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M02;12,2
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2020M01;11,2
Total;Europa;Bulgaria;Canarias;Turistas;2020M12;283
Total;Europa;Bulgaria;Canarias;Turistas;2020M11;253
Total;Europa;Bulgaria;Canarias;Turistas;2020M10;247
