Comunidades y Ciudades Autónomas de destino;País de residencia;Periodo;Total
Andalucía;Estados Unidos de América;2018T2;167.510.047,28
Andalucía;Estados Unidos de América;2018T1;108.560.426,27
Andalucía;México;2023T2;16.536.510,04
Andalucía;México;2023T1;9.131.200,25
Andalucía;México;2022T4;10.490.524,54
Andalucía;México;2022T3;11.879.265,08
Andalucía;México;2022T2;10.099.926,75
Andalucía;México;2022T1;5.196.904,84
Andalucía;México;2021T4;6.300.458,76
Andalucía;México;2021T3;6.004.949,75
Andalucía;México;2021T2;1.445.860,89
Andalucía;México;2021T1;510.631,1
Andalucía;México;2020T4;877.449,33
Andalucía;México;2020T3;1.807.501,64
Andalucía;México;2020T2;.
Andalucía;México;2020T1;6.703.492,02
Andalucía;México;2019T4;9.581.292,66
Andalucía;México;2019T3;12.416.375,12
Andalucía;México;2019T2;11.760.976,41
Andalucía;México;2019T1;8.144.318,5
Andalucía;México;2018T4;9.319.530,05
Andalucía;México;2018T3;11.992.727,13
Andalucía;México;2018T2;10.527.204
Andalucía;México;2018T1;7.292.921,93
Andalucía;Resto de América;2023T2;22.427.226,28
Andalucía;Resto de América;2023T1;14.825.428,51
Andalucía;Resto de América;2022T4;18.353.757,98
Andalucía;Resto de América;2022T3;19.357.643,06
Andalucía;Resto de América;2022T2;16.991.479,98
Andalucía;Resto de América;2022T1;9.879.232,53
Andalucía;Resto de América;2021T4;11.700.047,97
Andalucía;Resto de América;2021T3;10.007.143,75
Andalucía;Resto de América;2021T2;2.765.521,7
Andalucía;Resto de América;2021T1;1.103.162,33
Andalucía;Resto de América;2020T4;2.085.299,95
Andalucía;Resto de América;2020T3;4.430.314,34
Andalucía;Resto de América;2020T2;.
Andalucía;Resto de América;2020T1;10.125.180,56
Andalucía;Resto de América;2019T4;14.052.211,52
Andalucía;Resto de América;2019T3;16.227.496,86
Andalucía;Resto de América;2019T2;16.079.444,07
Andalucía;Resto de América;2019T1;13.070.784,38
Andalucía;Resto de América;2018T4;12.615.905,16
Andalucía;Resto de América;2018T3;16.552.014,67
Andalucía;Resto de América;2018T2;14.634.072,11
Andalucía;Resto de América;2018T1;11.516.563,67
Andalucía;Australia;2023T2;14.377.084,26
Andalucía;Australia;2023T1;4.211.602,51
Andalucía;Australia;2022T4;6.556.338,52
Andalucía;Australia;2022T3;11.629.897,94
Andalucía;Australia;2022T2;6.010.481,39
Andalucía;Australia;2022T1;1.746.083,74
Andalucía;Australia;2021T4;1.521.945,85
Andalucía;Australia;2021T3;1.033.418,88
Andalucía;Australia;2021T2;393.887,8
Andalucía;Australia;2021T1;170.654,92
Andalucía;Australia;2020T4;302.657,87
Andalucía;Australia;2020T3;640.427
Andalucía;Australia;2020T2;.
Andalucía;Australia;2020T1;3.813.285,32
Andalucía;Australia;2019T4;7.865.219,25
Andalucía;Australia;2019T3;15.497.135,76
Andalucía;Australia;2019T2;12.423.894,55
Andalucía;Australia;2019T1;5.355.134,6
Andalucía;Australia;2018T4;8.586.243,8
Andalucía;Australia;2018T3;17.352.141,47
Andalucía;Australia;2018T2;13.094.714,49
Andalucía;Australia;2018T1;5.493.398,35
Andalucía;China;2023T2;4.412.690,71
Andalucía;China;2023T1;2.989.333,98
Andalucía;China;2022T4;3.110.689,57
Andalucía;China;2022T3;2.640.152,59
Andalucía;China;2022T2;1.937.768,35
Andalucía;China;2022T1;1.611.821,24
Andalucía;China;2021T4;1.669.410,39
Andalucía;China;2021T3;1.157.729,8
Andalucía;China;2021T2;542.892,6
Andalucía;China;2021T1;317.395,1
Andalucía;China;2020T4;562.468,67
Andalucía;China;2020T3;1.079.622,7
Andalucía;China;2020T2;.
Andalucía;China;2020T1;8.403.714,56
Andalucía;China;2019T4;10.900.825,79
Andalucía;China;2019T3;11.481.418,73
Andalucía;China;2019T2;10.604.606,36
Andalucía;China;2019T1;15.373.502,89
Andalucía;China;2018T4;10.036.682,27
Andalucía;China;2018T3;11.573.754,91
Andalucía;China;2018T2;9.675.277,24
Andalucía;China;2018T1;12.705.057,34
Andalucía;Corea;2023T2;5.430.768,81
Andalucía;Corea;2023T1;5.754.902,86
Andalucía;Corea;2022T4;3.927.443,28
Andalucía;Corea;2022T3;2.378.580,9
Andalucía;Corea;2022T2;1.711.745,85
Andalucía;Corea;2022T1;746.377,54
Andalucía;Corea;2021T4;630.495,08
Andalucía;Corea;2021T3;222.755,8
Andalucía;Corea;2021T2;123.162,43
Andalucía;Corea;2021T1;37.774,63
Andalucía;Corea;2020T4;63.396,43
Andalucía;Corea;2020T3;105.666,7
Andalucía;Corea;2020T2;.
Andalucía;Corea;2020T1;5.008.501,85
Andalucía;Corea;2019T4;5.384.737,73
Andalucía;Corea;2019T3;5.161.684,64
Andalucía;Corea;2019T2;5.752.139,46
Andalucía;Corea;2019T1;7.204.737,8
Andalucía;Corea;2018T4;5.863.593,48
Andalucía;Corea;2018T3;5.573.140,55
Andalucía;Corea;2018T2;5.388.195,77
Andalucía;Corea;2018T1;5.418.976,49
Andalucía;Emiratos Árabes Unidos;2023T2;15.012.766,9
Andalucía;Emiratos Árabes Unidos;2023T1;7.270.471,65
Andalucía;Emiratos Árabes Unidos;2022T4;8.394.572,06
Andalucía;Emiratos Árabes Unidos;2022T3;27.063.187,64
Andalucía;Emiratos Árabes Unidos;2022T2;8.993.354,51
Andalucía;Emiratos Árabes Unidos;2022T1;4.201.596,97
Andalucía;Emiratos Árabes Unidos;2021T4;5.435.921,44
Andalucía;Emiratos Árabes Unidos;2021T3;13.071.888,16
Andalucía;Emiratos Árabes Unidos;2021T2;1.943.690,16
Andalucía;Emiratos Árabes Unidos;2021T1;539.296,05
Andalucía;Emiratos Árabes Unidos;2020T4;1.063.196,45
Andalucía;Emiratos Árabes Unidos;2020T3;3.503.895,87
Andalucía;Emiratos Árabes Unidos;2020T2;.
Andalucía;Emiratos Árabes Unidos;2020T1;4.186.199,82
Andalucía;Emiratos Árabes Unidos;2019T4;6.507.738,87
Andalucía;Emiratos Árabes Unidos;2019T3;24.030.002,41
Andalucía;Emiratos Árabes Unidos;2019T2;8.919.193,61
Andalucía;Emiratos Árabes Unidos;2019T1;5.559.956,18
Andalucía;Emiratos Árabes Unidos;2018T4;6.730.505,63
Andalucía;Emiratos Árabes Unidos;2018T3;21.399.061,9
Andalucía;Emiratos Árabes Unidos;2018T2;7.955.669,3
Andalucía;Emiratos Árabes Unidos;2018T1;5.888.414,27
Andalucía;Japón;2023T2;2.066.047,9
Andalucía;Japón;2023T1;1.556.317,93
Andalucía;Japón;2022T4;.
Andalucía;Japón;2022T3;.
Andalucía;Japón;2022T2;.
Andalucía;Japón;2022T1;644.605,9
Andalucía;Japón;2021T4;662.858,87
Andalucía;Japón;2021T3;468.146,33
Andalucía;Japón;2021T2;160.688,04
Andalucía;Japón;2021T1;79.010,37
Andalucía;Japón;2020T4;176.035,19
Andalucía;Japón;2020T3;312.828,38
Andalucía;Japón;2020T2;.
Andalucía;Japón;2020T1;2.903.280,03
Andalucía;Japón;2019T4;3.702.453,75
Andalucía;Japón;2019T3;4.481.328,17
Andalucía;Japón;2019T2;4.377.233,14
Andalucía;Japón;2019T1;3.753.668,93
Andalucía;Japón;2018T4;3.466.195,61
Andalucía;Japón;2018T3;4.464.246,85
Andalucía;Japón;2018T2;3.983.910,96
Andalucía;Japón;2018T1;3.521.873,56
Andalucía;Turquía;2023T2;6.096.653,84
Andalucía;Turquía;2023T1;4.774.128,97
Andalucía;Turquía;2022T4;4.445.164,37
Andalucía;Turquía;2022T3;2.510.465,81
Andalucía;Turquía;2022T2;2.322.984,11
Andalucía;Turquía;2022T1;847.441,07
Andalucía;Turquía;2021T4;1.012.093,89
Andalucía;Turquía;2021T3;848.062,08
Andalucía;Turquía;2021T2;327.507,44
Andalucía;Turquía;2021T1;95.210,99
Andalucía;Turquía;2020T4;126.881,82
Andalucía;Turquía;2020T3;353.240,74
Andalucía;Turquía;2020T2;.
Andalucía;Turquía;2020T1;1.237.295,96
Andalucía;Turquía;2019T4;1.773.046,46
Andalucía;Turquía;2019T3;2.122.739,23
Andalucía;Turquía;2019T2;2.376.446,16
Andalucía;Turquía;2019T1;1.835.026,55
Andalucía;Turquía;2018T4;1.509.270,53
Andalucía;Turquía;2018T3;2.496.263,06
Andalucía;Turquía;2018T2;3.374.540,11
Andalucía;Turquía;2018T1;1.975.041,26
Andalucía;Resto del mundo;2023T2;67.578.325,25
Andalucía;Resto del mundo;2023T1;40.454.748,66
Andalucía;Resto del mundo;2022T4;48.156.669,85
Andalucía;Resto del mundo;2022T3;182.699.381,93
Andalucía;Resto del mundo;2022T2;42.752.849,02
Andalucía;Resto del mundo;2022T1;22.166.182,47
Andalucía;Resto del mundo;2021T4;26.127.871,27
Andalucía;Resto del mundo;2021T3;57.157.683
Andalucía;Resto del mundo;2021T2;5.749.137,27
Andalucía;Resto del mundo;2021T1;2.150.211,38
Andalucía;Resto del mundo;2020T4;3.978.597,56
Andalucía;Resto del mundo;2020T3;8.615.584,89
Andalucía;Resto del mundo;2020T2;.
Andalucía;Resto del mundo;2020T1;27.273.655,35
Andalucía;Resto del mundo;2019T4;38.469.322,51
Andalucía;Resto del mundo;2019T3;164.294.339,8
Andalucía;Resto del mundo;2019T2;52.327.716,16
Andalucía;Resto del mundo;2019T1;33.099.395,43
Andalucía;Resto del mundo;2018T4;33.979.072,62
Andalucía;Resto del mundo;2018T3;149.678.754,74
Andalucía;Resto del mundo;2018T2;46.964.879,45
Andalucía;Resto del mundo;2018T1;29.749.355,41
Aragón;Total;2023T2;92.913.877,84
Aragón;Total;2023T1;63.820.069,52
Aragón;Total;2022T4;60.077.744,53
Aragón;Total;2022T3;71.824.479,32
Aragón;Total;2022T2;66.696.259,17
Aragón;Total;2022T1;50.806.893,14
Aragón;Total;2021T4;53.552.276,34
Aragón;Total;2021T3;48.245.065,08
Aragón;Total;2021T2;15.347.051,51
Aragón;Total;2021T1;9.933.189
Aragón;Total;2020T4;16.446.627,57
Aragón;Total;2020T3;24.661.562,93
Aragón;Total;2020T2;.
Aragón;Total;2020T1;50.766.560,69
Aragón;Total;2019T4;82.394.289,73
Aragón;Total;2019T3;95.906.883,94
Aragón;Total;2019T2;88.801.585,05
Aragón;Total;2019T1;59.482.947,96
Aragón;Total;2018T4;72.731.380,48
Aragón;Total;2018T3;83.770.510,59
Aragón;Total;2018T2;92.829.121,53
Aragón;Total;2018T1;61.903.061,35
Aragón;Alemania;2023T2;5.971.963,46
Aragón;Alemania;2023T1;3.620.547,37
Aragón;Alemania;2022T4;3.563.558,98
Aragón;Alemania;2022T3;4.289.742,41
Aragón;Alemania;2022T2;4.336.886,21
Aragón;Alemania;2022T1;2.591.631,69
Aragón;Alemania;2021T4;3.138.797,36
Aragón;Alemania;2021T3;2.903.507,17
Aragón;Alemania;2021T2;913.164,97
Aragón;Alemania;2021T1;451.604,74
Aragón;Alemania;2020T4;672.360,8
Aragón;Alemania;2020T3;826.022,7
Aragón;Alemania;2020T2;.
Aragón;Alemania;2020T1;2.421.022,29
Aragón;Alemania;2019T4;4.802.328,08
Aragón;Alemania;2019T3;5.284.484,53
Aragón;Alemania;2019T2;5.226.536,23
Aragón;Alemania;2019T1;3.056.164,12
Aragón;Alemania;2018T4;4.042.303,67
Aragón;Alemania;2018T3;4.452.298,76
Aragón;Alemania;2018T2;5.007.138,83
Aragón;Alemania;2018T1;3.152.750,68
Aragón;Andorra;2023T2;949.634,11
Aragón;Andorra;2023T1;692.028,38
Aragón;Andorra;2022T4;799.023,42
Aragón;Andorra;2022T3;687.987,48
Aragón;Andorra;2022T2;763.791,19
Aragón;Andorra;2022T1;670.239,19
Aragón;Andorra;2021T4;859.405,48
Aragón;Andorra;2021T3;650.891,18
Aragón;Andorra;2021T2;320.865,33
Aragón;Andorra;2021T1;176.553,5
Aragón;Andorra;2020T4;304.648,08
Aragón;Andorra;2020T3;396.176,11
Aragón;Andorra;2020T2;.
Aragón;Andorra;2020T1;557.958,45
Aragón;Andorra;2019T4;1.063.068,53
Aragón;Andorra;2019T3;791.577,32
Aragón;Andorra;2019T2;946.396,37
Aragón;Andorra;2019T1;677.218,38
Aragón;Andorra;2018T4;921.673,54
Aragón;Andorra;2018T3;647.808,04
Aragón;Andorra;2018T2;884.484,37
Aragón;Andorra;2018T1;594.811,1
Aragón;Austria;2023T2;661.324,65
Aragón;Austria;2023T1;487.949,48
Aragón;Austria;2022T4;412.608,73
Aragón;Austria;2022T3;406.085,27
Aragón;Austria;2022T2;474.603,06
Aragón;Austria;2022T1;310.260,63
Aragón;Austria;2021T4;309.954,75
Aragón;Austria;2021T3;246.990,6
Aragón;Austria;2021T2;120.054,49
Aragón;Austria;2021T1;73.176,4
Aragón;Austria;2020T4;98.877,36
Aragón;Austria;2020T3;74.736,62
Aragón;Austria;2020T2;.
Aragón;Austria;2020T1;257.651,86
Aragón;Austria;2019T4;475.289,31
Aragón;Austria;2019T3;460.774,8
Aragón;Austria;2019T2;615.892,14
Aragón;Austria;2019T1;310.207,91
Aragón;Austria;2018T4;370.248,32
Aragón;Austria;2018T3;448.297,25
Aragón;Austria;2018T2;554.504,73
Aragón;Austria;2018T1;338.649,14
Aragón;Bélgica;2023T2;2.701.499,76
Aragón;Bélgica;2023T1;1.427.096,1
Aragón;Bélgica;2022T4;1.466.118,11
Aragón;Bélgica;2022T3;3.518.179,33
Aragón;Bélgica;2022T2;1.979.382,86
Aragón;Bélgica;2022T1;1.295.424,45
Aragón;Bélgica;2021T4;1.522.840,6
Aragón;Bélgica;2021T3;2.620.659,96
Aragón;Bélgica;2021T2;479.638,72
Aragón;Bélgica;2021T1;211.953,46
Aragón;Bélgica;2020T4;402.782
Aragón;Bélgica;2020T3;928.040,44
Aragón;Bélgica;2020T2;.
Aragón;Bélgica;2020T1;1.120.678,64
Aragón;Bélgica;2019T4;2.139.415,47
Aragón;Bélgica;2019T3;4.396.953,78
Aragón;Bélgica;2019T2;2.577.420,67
Aragón;Bélgica;2019T1;1.312.525,38
Aragón;Bélgica;2018T4;1.640.991,43
Aragón;Bélgica;2018T3;3.830.109,06
Aragón;Bélgica;2018T2;2.544.906,46
Aragón;Bélgica;2018T1;1.514.913,39
Aragón;Dinamarca;2023T2;335.404,71
Aragón;Dinamarca;2023T1;231.634,76
Aragón;Dinamarca;2022T4;237.058,55
Aragón;Dinamarca;2022T3;332.597,35
Aragón;Dinamarca;2022T2;272.111,83
Aragón;Dinamarca;2022T1;197.599,57
Aragón;Dinamarca;2021T4;240.103,89
Aragón;Dinamarca;2021T3;245.246,55
Aragón;Dinamarca;2021T2;50.489,98
Aragón;Dinamarca;2021T1;33.274,16
Aragón;Dinamarca;2020T4;55.049,79
Aragón;Dinamarca;2020T3;61.786,54
Aragón;Dinamarca;2020T2;.
Aragón;Dinamarca;2020T1;187.304,79
Aragón;Dinamarca;2019T4;357.171,54
Aragón;Dinamarca;2019T3;484.163,59
Aragón;Dinamarca;2019T2;343.490,3
Aragón;Dinamarca;2019T1;269.046,97
Aragón;Dinamarca;2018T4;309.357,36
Aragón;Dinamarca;2018T3;322.662,69
Aragón;Dinamarca;2018T2;331.916,69
Aragón;Dinamarca;2018T1;270.154,77
Aragón;Finlandia;2023T2;273.478,02
Aragón;Finlandia;2023T1;203.863,44
Aragón;Finlandia;2022T4;212.930,01
Aragón;Finlandia;2022T3;176.528,94
Aragón;Finlandia;2022T2;283.052,94
Aragón;Finlandia;2022T1;212.009,78
Aragón;Finlandia;2021T4;239.664,93
Aragón;Finlandia;2021T3;104.774,82
Aragón;Finlandia;2021T2;58.785,17
Aragón;Finlandia;2021T1;17.384,08
Aragón;Finlandia;2020T4;38.280,98
Aragón;Finlandia;2020T3;45.049,08
Aragón;Finlandia;2020T2;.
Aragón;Finlandia;2020T1;202.606,72
Aragón;Finlandia;2019T4;416.278,5
Aragón;Finlandia;2019T3;293.540,91
Aragón;Finlandia;2019T2;393.116,36
Aragón;Finlandia;2019T1;325.733,33
Aragón;Finlandia;2018T4;464.792
Aragón;Finlandia;2018T3;263.204,66
Aragón;Finlandia;2018T2;392.454,01
Aragón;Finlandia;2018T1;470.637,5
Aragón;Francia;2023T2;32.890.582,86
Aragón;Francia;2023T1;20.450.487,99
Aragón;Francia;2022T4;19.286.110,14
Aragón;Francia;2022T3;29.554.782,53
Aragón;Francia;2022T2;24.031.018,3
Aragón;Francia;2022T1;18.349.837,37
Aragón;Francia;2021T4;18.090.614,36
Aragón;Francia;2021T3;21.086.053,79
Aragón;Francia;2021T2;5.411.250,98
Aragón;Francia;2021T1;2.931.449,13
Aragón;Francia;2020T4;5.400.475,49
Aragón;Francia;2020T3;13.855.156,29
Aragón;Francia;2020T2;.
Aragón;Francia;2020T1;19.312.327,58
Aragón;Francia;2019T4;27.968.419,09
Aragón;Francia;2019T3;41.898.586,46
Aragón;Francia;2019T2;32.812.319,44
Aragón;Francia;2019T1;21.362.878,98
Aragón;Francia;2018T4;23.224.024,22
Aragón;Francia;2018T3;35.526.541,19
Aragón;Francia;2018T2;32.298.874,28
Aragón;Francia;2018T1;18.824.984,85
Aragón;Irlanda;2023T2;2.139.676,86
Aragón;Irlanda;2023T1;1.949.891,61
Aragón;Irlanda;2022T4;1.658.851,72
Aragón;Irlanda;2022T3;1.187.102,6
Aragón;Irlanda;2022T2;1.593.590,18
Aragón;Irlanda;2022T1;1.120.948,79
Aragón;Irlanda;2021T4;1.390.932,07
Aragón;Irlanda;2021T3;741.474,23
Aragón;Irlanda;2021T2;493.144,43
Aragón;Irlanda;2021T1;281.161,02
Aragón;Irlanda;2020T4;345.948,91
Aragón;Irlanda;2020T3;258.642,88
Aragón;Irlanda;2020T2;.
Aragón;Irlanda;2020T1;1.076.852,61
Aragón;Irlanda;2019T4;2.133.760,16
Aragón;Irlanda;2019T3;1.443.681,86
Aragón;Irlanda;2019T2;2.059.357,96
Aragón;Irlanda;2019T1;943.764,85
Aragón;Irlanda;2018T4;743.738,42
Aragón;Irlanda;2018T3;511.722,06
Aragón;Irlanda;2018T2;670.007,36
Aragón;Irlanda;2018T1;530.030,26
Aragón;Italia;2023T2;3.463.952,87
Aragón;Italia;2023T1;2.953.900,1
Aragón;Italia;2022T4;2.648.299,19
Aragón;Italia;2022T3;2.645.825,78
Aragón;Italia;2022T2;2.705.329,51
Aragón;Italia;2022T1;1.990.907
Aragón;Italia;2021T4;2.145.637,94
Aragón;Italia;2021T3;1.486.263,96
Aragón;Italia;2021T2;579.728,88
Aragón;Italia;2021T1;478.407,13
Aragón;Italia;2020T4;803.907,19
Aragón;Italia;2020T3;724.075,03
Aragón;Italia;2020T2;.
Aragón;Italia;2020T1;2.141.310,38
Aragón;Italia;2019T4;3.579.484,53
Aragón;Italia;2019T3;3.491.738,01
Aragón;Italia;2019T2;3.443.960,01
Aragón;Italia;2019T1;2.543.818,46
Aragón;Italia;2018T4;2.933.708,75
Aragón;Italia;2018T3;3.332.686,9
Aragón;Italia;2018T2;4.107.902,52
Aragón;Italia;2018T1;3.066.337,59
Aragón;Noruega;2023T2;409.055,89
Aragón;Noruega;2023T1;269.583,97
Aragón;Noruega;2022T4;274.425,6
Aragón;Noruega;2022T3;343.188,36
Aragón;Noruega;2022T2;288.001,61
Aragón;Noruega;2022T1;205.526,42
Aragón;Noruega;2021T4;220.578,43
Aragón;Noruega;2021T3;120.336,7
Aragón;Noruega;2021T2;25.357,92
Aragón;Noruega;2021T1;22.432,68
Aragón;Noruega;2020T4;37.564,23
Aragón;Noruega;2020T3;32.023,71
Aragón;Noruega;2020T2;.
Aragón;Noruega;2020T1;202.408,31
Aragón;Noruega;2019T4;407.440,17
Aragón;Noruega;2019T3;394.525,35
Aragón;Noruega;2019T2;381.596,99
Aragón;Noruega;2019T1;249.227,87
Aragón;Noruega;2018T4;334.246,76
Aragón;Noruega;2018T3;355.704,4
Aragón;Noruega;2018T2;368.283,71
Aragón;Noruega;2018T1;190.031,12
Aragón;Países Bajos;2023T2;4.593.552,89
Aragón;Países Bajos;2023T1;2.201.061,75
Aragón;Países Bajos;2022T4;2.074.848,65
Aragón;Países Bajos;2022T3;4.404.148,39
Aragón;Países Bajos;2022T2;3.403.671,89
Aragón;Países Bajos;2022T1;1.785.400,23
Aragón;Países Bajos;2021T4;2.084.533,62
Aragón;Países Bajos;2021T3;3.186.337,53
Aragón;Países Bajos;2021T2;611.168,12
Aragón;Países Bajos;2021T1;328.008,17
Aragón;Países Bajos;2020T4;477.272,27
Aragón;Países Bajos;2020T3;947.806,96
Aragón;Países Bajos;2020T2;.
Aragón;Países Bajos;2020T1;1.366.678,34
Aragón;Países Bajos;2019T4;2.555.319,72
Aragón;Países Bajos;2019T3;5.542.739,06
Aragón;Países Bajos;2019T2;4.270.562,05
Aragón;Países Bajos;2019T1;1.692.808,9
Aragón;Países Bajos;2018T4;2.054.446,28
Aragón;Países Bajos;2018T3;4.953.431,66
Aragón;Países Bajos;2018T2;4.018.518,4
Aragón;Países Bajos;2018T1;1.800.850,62
Aragón;Polonia;2023T2;1.153.275,37
Aragón;Polonia;2023T1;867.804,29
Aragón;Polonia;2022T4;739.263,32
Aragón;Polonia;2022T3;674.589,21
Aragón;Polonia;2022T2;830.860,99
Aragón;Polonia;2022T1;600.305,87
Aragón;Polonia;2021T4;701.385,78
Aragón;Polonia;2021T3;631.679,02
Aragón;Polonia;2021T2;238.184,42
Aragón;Polonia;2021T1;172.922,46
Aragón;Polonia;2020T4;285.730,4
Aragón;Polonia;2020T3;238.483,39
Aragón;Polonia;2020T2;.
Aragón;Polonia;2020T1;626.770,97
Aragón;Polonia;2019T4;937.442,56
Aragón;Polonia;2019T3;733.066,89
Aragón;Polonia;2019T2;955.068,21
Aragón;Polonia;2019T1;755.595,65
Aragón;Polonia;2018T4;815.688,23
Aragón;Polonia;2018T3;519.410,47
Aragón;Polonia;2018T2;768.650,31
Aragón;Polonia;2018T1;557.556,32
Aragón;Portugal;2023T2;3.008.115,16
Aragón;Portugal;2023T1;2.929.502,29
Aragón;Portugal;2022T4;2.236.055,85
Aragón;Portugal;2022T3;1.999.868,76
Aragón;Portugal;2022T2;2.085.089,93
Aragón;Portugal;2022T1;2.280.695,27
Aragón;Portugal;2021T4;2.077.929,62
Aragón;Portugal;2021T3;1.333.420,11
Aragón;Portugal;2021T2;609.847
Aragón;Portugal;2021T1;464.034,97
Aragón;Portugal;2020T4;717.144,64
Aragón;Portugal;2020T3;621.622,55
Aragón;Portugal;2020T2;.
Aragón;Portugal;2020T1;2.363.763,72
Aragón;Portugal;2019T4;2.764.121,2
Aragón;Portugal;2019T3;2.891.334,71
Aragón;Portugal;2019T2;3.026.676,69
Aragón;Portugal;2019T1;2.571.864,53
Aragón;Portugal;2018T4;2.377.322,45
Aragón;Portugal;2018T3;1.876.455,44
Aragón;Portugal;2018T2;2.871.225,06
Aragón;Portugal;2018T1;3.175.485,84
Aragón;Reino Unido;2023T2;7.022.157,29
Aragón;Reino Unido;2023T1;5.048.549
Aragón;Reino Unido;2022T4;4.642.412,44
Aragón;Reino Unido;2022T3;5.262.778,62
Aragón;Reino Unido;2022T2;5.708.735,22
Aragón;Reino Unido;2022T1;3.695.222,27
Aragón;Reino Unido;2021T4;4.191.798,48
Aragón;Reino Unido;2021T3;3.196.528,36
Aragón;Reino Unido;2021T2;1.006.878,38
Aragón;Reino Unido;2021T1;782.438,34
Aragón;Reino Unido;2020T4;1.532.478,29
Aragón;Reino Unido;2020T3;1.680.838,2
Aragón;Reino Unido;2020T2;.
Aragón;Reino Unido;2020T1;4.356.246,53
Aragón;Reino Unido;2019T4;7.103.467,7
Aragón;Reino Unido;2019T3;7.236.588,66
Aragón;Reino Unido;2019T2;8.309.237,37
Aragón;Reino Unido;2019T1;6.427.817,54
Aragón;Reino Unido;2018T4;9.604.241,87
Aragón;Reino Unido;2018T3;8.558.561,04
Aragón;Reino Unido;2018T2;11.752.719,2
Aragón;Reino Unido;2018T1;8.082.033,96
Aragón;Rumanía;2023T2;3.071.723,21
Aragón;Rumanía;2023T1;2.722.593,51
Aragón;Rumanía;2022T4;2.554.810,47
Aragón;Rumanía;2022T3;1.607.925,98
Aragón;Rumanía;2022T2;2.091.971,56
Aragón;Rumanía;2022T1;2.245.229,16
Aragón;Rumanía;2021T4;2.164.102,34
Aragón;Rumanía;2021T3;1.222.761,96
Aragón;Rumanía;2021T2;859.638,81
Aragón;Rumanía;2021T1;797.873,16
Aragón;Rumanía;2020T4;1.053.927,41
Aragón;Rumanía;2020T3;755.217,15
Aragón;Rumanía;2020T2;.
Aragón;Rumanía;2020T1;1.973.150,09
Aragón;Rumanía;2019T4;3.264.063,21
Aragón;Rumanía;2019T3;2.419.315,5
Aragón;Rumanía;2019T2;2.910.828,27
Aragón;Rumanía;2019T1;2.046.405,64
Aragón;Rumanía;2018T4;2.418.057,22
Aragón;Rumanía;2018T3;1.500.339,84
Aragón;Rumanía;2018T2;2.569.105,95
Aragón;Rumanía;2018T1;1.998.401,52
Aragón;Rusia;2023T2;.
Aragón;Rusia;2023T1;.
Aragón;Rusia;2022T4;.
Aragón;Rusia;2022T3;.
Aragón;Rusia;2022T2;.
Aragón;Rusia;2022T1;346.084,29
Aragón;Rusia;2021T4;380.947,8
Aragón;Rusia;2021T3;242.409,92
Aragón;Rusia;2021T2;81.606,38
Aragón;Rusia;2021T1;61.960,38
Aragón;Rusia;2020T4;154.194,33
Aragón;Rusia;2020T3;78.287,53
Aragón;Rusia;2020T2;.
Aragón;Rusia;2020T1;465.754,95
Aragón;Rusia;2019T4;776.002,96
Aragón;Rusia;2019T3;588.913,97
Aragón;Rusia;2019T2;775.614,14
Aragón;Rusia;2019T1;577.045
Aragón;Rusia;2018T4;554.789,49
Aragón;Rusia;2018T3;555.559,71
Aragón;Rusia;2018T2;778.358,64
Aragón;Rusia;2018T1;584.512,14
Aragón;Suecia;2023T2;627.012,95
Aragón;Suecia;2023T1;537.387,23
Aragón;Suecia;2022T4;497.150,42
Aragón;Suecia;2022T3;430.478,62
Aragón;Suecia;2022T2;509.911,39
Aragón;Suecia;2022T1;417.251,28
Aragón;Suecia;2021T4;476.648,49
