RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;Europa;Rumanía;Balears, Illes;Duración media de los viajes;2021M04;8,9
Total;Europa;Rumanía;Balears, Illes;Duración media de los viajes;2021M03;9,6
Total;Europa;Rumanía;Balears, Illes;Duración media de los viajes;2021M02;8,8
Total;Europa;Rumanía;Balears, Illes;Duración media de los viajes;2021M01;7,9
Total;Europa;Rumanía;Canarias;Turistas;2021M12;2.473
Total;Europa;Rumanía;Canarias;Turistas;2021M11;2.252
Total;Europa;Rumanía;Canarias;Turistas;2021M10;1.999
Total;Europa;Rumanía;Canarias;Turistas;2021M09;2.193
Total;Europa;Rumanía;Canarias;Turistas;2021M08;2.561
Total;Europa;Rumanía;Canarias;Turistas;2021M07;2.672
Total;Europa;Rumanía;Canarias;Turistas;2021M06;1.608
Total;Europa;Rumanía;Canarias;Turistas;2021M05;1.336
Total;Europa;Rumanía;Canarias;Turistas;2021M04;958
Total;Europa;Rumanía;Canarias;Turistas;2021M03;724
Total;Europa;Rumanía;Canarias;Turistas;2021M02;563
Total;Europa;Rumanía;Canarias;Turistas;2021M01;1.386
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M12;19.816
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M11;17.042
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M10;15.780
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M09;16.108
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M08;21.222
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M07;20.657
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M06;14.558
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M05;12.425
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M04;10.606
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M03;8.128
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M02;5.527
Total;Europa;Rumanía;Canarias;Pernoctaciones;2021M01;14.092
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M12;8,0
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M11;7,6
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M10;7,9
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M09;7,3
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M08;8,3
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M07;7,7
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M06;9,1
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M05;9,3
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M04;11,1
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M03;11,2
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M02;9,8
Total;Europa;Rumanía;Canarias;Duración media de los viajes;2021M01;10,2
Total;Europa;Rusia;Balears, Illes;Turistas;2021M12;248
Total;Europa;Rusia;Balears, Illes;Turistas;2021M11;338
Total;Europa;Rusia;Balears, Illes;Turistas;2021M10;521
Total;Europa;Rusia;Balears, Illes;Turistas;2021M09;678
Total;Europa;Rusia;Balears, Illes;Turistas;2021M08;1.033
Total;Europa;Rusia;Balears, Illes;Turistas;2021M07;745
Total;Europa;Rusia;Balears, Illes;Turistas;2021M06;466
Total;Europa;Rusia;Balears, Illes;Turistas;2021M05;291
Total;Europa;Rusia;Balears, Illes;Turistas;2021M04;178
Total;Europa;Rusia;Balears, Illes;Turistas;2021M03;194
Total;Europa;Rusia;Balears, Illes;Turistas;2021M02;130
Total;Europa;Rusia;Balears, Illes;Turistas;2021M01;213
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M12;1.786
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M11;2.366
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M10;3.751
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M09;4.610
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M08;8.367
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M07;5.290
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M06;2.843
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M05;1.892
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M04;1.139
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M03;1.397
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M02;936
Total;Europa;Rusia;Balears, Illes;Pernoctaciones;2021M01;1.576
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M12;7,2
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M11;7,0
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M10;7,2
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M09;6,8
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M08;8,1
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M07;7,1
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M06;6,1
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M05;6,5
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M04;6,4
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M03;7,2
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M02;7,2
Total;Europa;Rusia;Balears, Illes;Duración media de los viajes;2021M01;7,4
Total;Europa;Rusia;Canarias;Turistas;2021M12;1.461
Total;Europa;Rusia;Canarias;Turistas;2021M11;1.341
Total;Europa;Rusia;Canarias;Turistas;2021M10;1.120
Total;Europa;Rusia;Canarias;Turistas;2021M09;1.000
Total;Europa;Rusia;Canarias;Turistas;2021M08;937
Total;Europa;Rusia;Canarias;Turistas;2021M07;842
Total;Europa;Rusia;Canarias;Turistas;2021M06;758
Total;Europa;Rusia;Canarias;Turistas;2021M05;660
Total;Europa;Rusia;Canarias;Turistas;2021M04;786
Total;Europa;Rusia;Canarias;Turistas;2021M03;1.103
Total;Europa;Rusia;Canarias;Turistas;2021M02;920
Total;Europa;Rusia;Canarias;Turistas;2021M01;987
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M12;9.246
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M11;8.499
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M10;8.319
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M09;7.061
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M08;5.986
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M07;5.256
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M06;5.009
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M05;4.686
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M04;5.882
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M03;8.476
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M02;6.755
Total;Europa;Rusia;Canarias;Pernoctaciones;2021M01;6.016
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M12;6,3
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M11;6,3
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M10;7,4
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M09;7,1
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M08;6,4
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M07;6,2
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M06;6,6
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M05;7,1
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M04;7,5
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M03;7,7
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M02;7,3
Total;Europa;Rusia;Canarias;Duración media de los viajes;2021M01;6,1
Total;Europa;San Marino;Balears, Illes;Turistas;2021M12;""
Total;Europa;San Marino;Balears, Illes;Turistas;2021M11;""
Total;Europa;San Marino;Balears, Illes;Turistas;2021M10;""
Total;Europa;San Marino;Balears, Illes;Turistas;2021M09;""
Total;Europa;San Marino;Balears, Illes;Turistas;2021M08;""
Total;Europa;San Marino;Balears, Illes;Turistas;2021M07;""
Total;Europa;San Marino;Balears, Illes;Turistas;2021M06;""
Total;Europa;San Marino;Balears, Illes;Turistas;2021M05;""
Total;Europa;San Marino;Balears, Illes;Turistas;2021M04;""
Total;Europa;San Marino;Balears, Illes;Turistas;2021M03;""
Total;Europa;San Marino;Balears, Illes;Turistas;2021M02;""
Total;Europa;San Marino;Balears, Illes;Turistas;2021M01;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M12;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M11;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M10;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M09;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M08;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M07;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M06;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M05;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M04;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M03;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M02;""
Total;Europa;San Marino;Balears, Illes;Pernoctaciones;2021M01;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M12;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M11;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M10;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M09;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M08;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M07;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M06;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M05;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M04;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M03;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M02;""
Total;Europa;San Marino;Balears, Illes;Duración media de los viajes;2021M01;""
Total;Europa;San Marino;Canarias;Turistas;2021M12;""
Total;Europa;San Marino;Canarias;Turistas;2021M11;""
Total;Europa;San Marino;Canarias;Turistas;2021M10;""
Total;Europa;San Marino;Canarias;Turistas;2021M09;""
Total;Europa;San Marino;Canarias;Turistas;2021M08;""
Total;Europa;San Marino;Canarias;Turistas;2021M07;""
Total;Europa;San Marino;Canarias;Turistas;2021M06;""
Total;Europa;San Marino;Canarias;Turistas;2021M05;""
Total;Europa;San Marino;Canarias;Turistas;2021M04;""
Total;Europa;San Marino;Canarias;Turistas;2021M03;""
Total;Europa;San Marino;Canarias;Turistas;2021M02;""
Total;Europa;San Marino;Canarias;Turistas;2021M01;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M12;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M11;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M10;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M09;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M08;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M07;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M06;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M05;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M04;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M03;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M02;""
Total;Europa;San Marino;Canarias;Pernoctaciones;2021M01;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M12;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M11;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M10;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M09;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M08;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M07;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M06;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M05;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M04;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M03;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M02;""
Total;Europa;San Marino;Canarias;Duración media de los viajes;2021M01;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M12;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M11;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M10;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M09;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M08;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M07;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M06;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M05;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M04;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M03;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M02;""
Total;Europa;Santa Sede;Balears, Illes;Turistas;2021M01;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M12;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M11;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M10;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M09;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M08;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M07;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M06;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M05;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M04;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M03;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M02;""
Total;Europa;Santa Sede;Balears, Illes;Pernoctaciones;2021M01;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M12;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M11;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M10;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M09;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M08;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M07;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M06;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M05;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M04;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M03;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M02;""
Total;Europa;Santa Sede;Balears, Illes;Duración media de los viajes;2021M01;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M12;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M11;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M10;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M09;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M08;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M07;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M06;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M05;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M04;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M03;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M02;""
Total;Europa;Santa Sede;Canarias;Turistas;2021M01;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M12;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M11;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M10;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M09;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M08;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M07;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M06;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M05;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M04;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M03;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M02;""
Total;Europa;Santa Sede;Canarias;Pernoctaciones;2021M01;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M12;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M11;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M10;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M09;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M08;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M07;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M06;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M05;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M04;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M03;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M02;""
Total;Europa;Santa Sede;Canarias;Duración media de los viajes;2021M01;""
Total;Europa;Serbia;Balears, Illes;Turistas;2021M12;.
Total;Europa;Serbia;Balears, Illes;Turistas;2021M11;45
Total;Europa;Serbia;Balears, Illes;Turistas;2021M10;92
Total;Europa;Serbia;Balears, Illes;Turistas;2021M09;172
Total;Europa;Serbia;Balears, Illes;Turistas;2021M08;418
Total;Europa;Serbia;Balears, Illes;Turistas;2021M07;301
Total;Europa;Serbia;Balears, Illes;Turistas;2021M06;64
Total;Europa;Serbia;Balears, Illes;Turistas;2021M05;.
Total;Europa;Serbia;Balears, Illes;Turistas;2021M04;.
Total;Europa;Serbia;Balears, Illes;Turistas;2021M03;.
Total;Europa;Serbia;Balears, Illes;Turistas;2021M02;.
Total;Europa;Serbia;Balears, Illes;Turistas;2021M01;.
Total;Europa;Serbia;Balears, Illes;Pernoctaciones;2021M12;.
Total;Europa;Serbia;Balears, Illes;Pernoctaciones;2021M11;297
Total;Europa;Serbia;Balears, Illes;Pernoctaciones;2021M10;598
Total;Europa;Serbia;Balears, Illes;Pernoctaciones;2021M09;1.084
Total;Europa;Serbia;Balears, Illes;Pernoctaciones;2021M08;3.260
Total;Europa;Serbia;Balears, Illes;Pernoctaciones;2021M07;1.656
Total;Europa;Serbia;Balears, Illes;Pernoctaciones;2021M06;333
Total;Europa;Serbia;Balears, Illes;Pernoctaciones;2021M05;.
Total;Europa;Serbia;Balears, Illes;Pernoctaciones;2021M04;.
Total;Europa;Serbia;Balears, Illes;Pernoctaciones;2021M03;.
Total;Europa;Serbia;Balears, Illes;Pernoctaciones;2021M02;.
